Country,launched_at,Categories,Prct_goal
USA,17/8/28,publishing,22.47
USA,15/5/29,film and video,0
USA,11/7/11,music,109.82
USA,11/6/08,music,104
USA,12/2/14,music,22.85
USA,15/7/08,film and video,0
USA,15/11/17,fashion,1609.54
USA,15/8/01,theater,1.25
USA,15/5/20,publishing,0
USA,16/12/14,technology,9.54
USA,14/7/23,publishing,0
USA,10/4/20,music,107.58
USA,11/6/30,art,0
USA,17/4/10,food,0
USA,16/8/24,dance,0.6
USA,10/2/23,music,107.56
USA,14/10/06,photography,0
USA,16/1/18,theater,0.06
USA,14/5/20,publishing,106.7
USA,17/3/17,music,0.03
USA,13/2/15,music,103.21
USA,17/1/31,games,28.22
USA,14/8/01,publishing,0.15
USA,12/9/26,music,103.83
USA,16/4/02,music,104.67
USA,13/3/24,music,109.73
USA,16/3/28,music,0.04
USA,11/11/22,music,17.81
USA,14/7/28,photography,0.9
USA,16/5/02,technology,1.93
USA,14/7/11,theater,0.02
USA,16/7/26,technology,354.7
USA,16/3/09,film and video,0.5
USA,17/8/30,games,2.87
USA,16/9/10,food,1.61
USA,17/7/09,games,7.5
USA,15/1/15,technology,1.42
USA,12/2/19,publishing,2.8
USA,10/9/08,music,315.5
USA,14/4/21,music,0.1
USA,12/6/20,film and video,0
USA,15/2/26,art,0.87
USA,17/3/19,games,10.02
USA,16/11/16,comics,114.5
USA,16/4/11,technology,0.06
USA,15/3/18,music,0.03
USA,15/7/01,music,34.36
USA,16/9/21,film and video,60.67
USA,12/6/30,art,0
USA,16/6/11,music,0
USA,14/10/05,music,115.24
USA,14/11/21,art,0.66
USA,17/2/27,film and video,0
USA,12/8/27,music,4.24
USA,15/11/06,publishing,1811
USA,16/6/06,film and video,113.99
USA,16/11/23,publishing,31.2
USA,15/5/28,publishing,14.8
USA,15/1/22,food,0
USA,13/12/04,publishing,123.53
USA,14/12/31,art,0
USA,16/11/11,design,0
USA,17/5/28,film and video,100.56
USA,13/2/12,technology,0.31
USA,16/11/07,games,0.74
USA,14/7/24,music,323.8
USA,15/6/12,food,0.05
USA,17/5/24,art,1.64
USA,11/10/13,music,106.35
USA,16/12/12,fashion,0.24
USA,16/7/11,design,751.28
USA,14/3/18,music,1.67
USA,14/11/10,technology,11.76
USA,17/2/09,technology,468.45
USA,14/4/07,publishing,20.09
USA,16/10/02,film and video,42.27
USA,15/11/04,technology,473.85
USA,12/4/11,art,3.12
USA,13/2/16,music,1.6
USA,12/11/02,music,100.17
USA,15/3/27,technology,0.22
USA,13/8/02,games,82.41
USA,12/2/02,publishing,0
USA,14/10/03,food,0
USA,14/1/09,publishing,14
USA,16/11/28,games,0.5
USA,14/6/09,music,0
USA,15/7/29,technology,1453.48
USA,14/10/23,food,0
USA,14/8/19,film and video,102.12
USA,16/2/03,theater,1.63
USA,14/9/07,comics,5.13
USA,16/9/07,games,128.55
USA,16/9/23,film and video,101
USA,12/11/25,music,133.9
USA,17/8/31,technology,22.28
USA,17/4/06,games,0
USA,12/5/18,music,185.33
USA,16/10/15,crafts,17.21
USA,14/12/21,art,0
USA,14/9/09,food,0
USA,13/10/04,music,0
USA,14/10/29,technology,0
USA,12/3/06,art,1.2
USA,15/2/10,music,0.01
USA,16/7/06,art,14.7
USA,14/8/18,music,104
USA,15/1/17,technology,1.34
USA,14/9/30,photography,5.33
USA,14/10/29,photography,5.17
USA,15/7/30,art,1.25
USA,15/4/29,technology,0.17
USA,17/4/15,games,2.6
USA,15/4/17,art,15.04
USA,16/12/02,design,1.31
USA,16/5/16,crafts,0.67
USA,15/12/11,technology,17.01
USA,15/2/07,technology,155.58
USA,16/4/05,technology,101.57
USA,12/2/12,publishing,100.45
USA,14/8/02,publishing,111.67
USA,15/5/10,art,0
USA,12/4/25,art,9
USA,17/4/17,film and video,0.06
USA,16/11/18,publishing,0
USA,17/8/25,music,0.4
USA,13/10/15,publishing,5.08
USA,12/11/16,publishing,8.62
USA,14/6/06,music,107
USA,16/1/31,art,20.32
USA,13/11/29,music,40.03
USA,14/2/11,music,110.77
USA,15/3/11,food,0
USA,17/2/15,film and video,102.75
USA,16/2/18,art,25.2
USA,17/2/21,music,102.86
USA,17/3/06,games,173.52
USA,16/9/30,publishing,0
USA,13/4/05,publishing,3.89
USA,15/3/11,technology,0
USA,16/9/03,art,20.88
USA,14/7/28,games,422.12
USA,15/8/28,games,102.68
USA,16/10/17,technology,83.37
USA,15/4/30,theater,112.37
USA,16/10/18,games,172
USA,14/11/11,technology,0.11
USA,12/12/10,publishing,5
USA,16/11/29,technology,0
USA,16/7/18,food,2.56
USA,17/7/29,games,0
USA,15/3/28,film and video,102.52
USA,16/9/28,film and video,0
USA,14/3/28,film and video,114.73
USA,16/6/05,music,0
USA,15/4/09,technology,0
USA,12/11/01,publishing,0.04
USA,16/7/11,games,642.18
USA,13/1/14,publishing,135
USA,16/5/23,publishing,3.33
USA,17/3/28,games,899
USA,14/2/25,film and video,102.73
USA,15/5/28,photography,237.4
USA,16/9/13,crafts,0
USA,13/2/19,film and video,134.71
USA,15/3/02,film and video,109.55
USA,15/9/22,music,0.48
USA,13/5/15,publishing,163.5
USA,17/5/10,publishing,0
USA,15/6/26,theater,0.12
USA,15/3/17,music,8.09
USA,16/10/10,design,4.32
USA,14/7/14,technology,0
USA,12/6/27,music,0
USA,17/3/06,games,345.24
USA,16/8/31,publishing,0
USA,14/4/29,technology,0.08
USA,14/11/19,publishing,104.43
USA,15/8/06,publishing,112.49
USA,15/9/22,technology,0
USA,15/4/20,art,1
USA,16/11/29,fashion,1
USA,14/7/02,food,0.01
USA,15/4/01,technology,106.07
USA,15/1/07,games,7.15
USA,14/4/17,film and video,115.13
USA,17/6/14,design,62.58
USA,16/10/04,games,38.92
USA,16/10/19,games,102.27
USA,15/6/24,art,0.44
USA,13/12/30,games,3.96
USA,15/5/02,music,176.74
USA,14/7/21,technology,5.43
USA,15/12/18,photography,0
USA,16/11/11,games,0
USA,17/2/06,film and video,0.1
USA,14/12/01,food,13.28
USA,15/3/31,publishing,76.06
USA,14/8/29,publishing,100.03
USA,14/9/30,publishing,115.18
USA,17/3/30,design,2.36
USA,14/11/26,publishing,17.58
USA,14/8/06,publishing,32.78
USA,17/9/12,games,0
USA,17/5/07,publishing,16.36
USA,15/6/01,music,0
USA,15/6/10,film and video,6.67
USA,16/12/20,technology,0
USA,14/9/17,technology,5.17
USA,14/4/24,publishing,129.64
USA,16/8/08,games,201.52
USA,14/7/17,photography,0
USA,14/3/20,publishing,13.75
USA,15/8/21,games,0
USA,13/12/30,music,7.14
USA,10/5/18,publishing,100.83
USA,13/5/23,technology,0.08
USA,16/4/05,publishing,0
USA,17/3/27,technology,18.53
USA,13/7/04,publishing,23.58
USA,12/10/05,publishing,2.83
USA,14/12/18,art,11.43
USA,12/8/06,music,1.87
USA,16/2/23,technology,3.57
USA,14/11/28,games,25.5
USA,15/2/09,technology,0.2
USA,16/10/14,food,12.5
USA,17/1/08,film and video,0
USA,15/12/08,music,8.67
USA,15/6/09,games,144.26
USA,12/9/17,publishing,0
USA,14/7/10,publishing,714.29
USA,17/2/23,film and video,0.2
USA,15/3/08,publishing,0
USA,13/4/16,music,513.82
USA,10/6/16,music,0
USA,16/11/28,fashion,2.5
USA,14/3/27,music,1.4
USA,15/5/05,technology,0.36
USA,15/11/02,technology,0.03
USA,17/7/30,music,0
USA,15/11/05,music,0
USA,17/2/25,crafts,202.53
USA,15/3/16,film and video,0
USA,11/5/16,music,105.63
USA,11/9/27,music,0.18
USA,15/1/27,technology,0.03
USA,17/8/24,fashion,0
USA,14/9/08,film and video,0
USA,15/4/03,technology,2.95
USA,15/5/12,art,3.18
USA,15/5/06,art,0
USA,12/6/25,music,126.75
USA,14/10/19,publishing,30.06
USA,14/8/11,publishing,2.08
USA,14/3/12,publishing,1.25
USA,16/4/05,publishing,0.53
USA,16/12/07,fashion,0
USA,12/11/30,publishing,0
USA,14/6/10,music,107.57
USA,14/1/10,music,102.61
USA,16/9/22,photography,0
USA,17/9/14,comics,10.67
USA,14/11/15,art,47.27
USA,14/7/30,art,10.92
USA,16/6/30,photography,21.7
USA,11/4/06,art,139.38
USA,14/3/26,publishing,32.64
USA,14/7/10,technology,3.17
USA,15/11/10,technology,125.12
USA,16/6/22,comics,100
USA,11/11/29,film and video,5.93
USA,17/4/28,food,152.56
USA,12/4/08,technology,2.14
USA,17/8/23,technology,22.39
USA,16/2/11,comics,125.5
USA,15/2/07,photography,178.58
USA,16/9/05,music,0
USA,14/6/30,art,9.02
USA,12/5/16,art,113.2
USA,16/12/19,music,0
USA,14/2/12,art,25
USA,12/4/03,publishing,4.17
USA,14/5/05,technology,0.16
USA,15/7/27,publishing,36.35
USA,13/1/07,music,17.63
USA,14/5/01,food,0.7
USA,15/10/27,music,2
USA,16/9/19,publishing,100
USA,10/12/20,publishing,200.2
USA,12/10/22,publishing,0.56
USA,16/4/11,publishing,2
USA,11/9/09,film and video,139.57
USA,14/7/21,technology,0
USA,15/11/29,technology,0.1
USA,15/4/07,technology,0.51
USA,15/9/12,technology,0.5
USA,12/7/23,art,0
USA,12/8/09,music,0
USA,16/6/20,publishing,8.33
USA,14/8/25,theater,42.36
USA,14/10/09,music,104.12
USA,14/7/23,art,100
USA,15/1/29,art,0.07
USA,17/4/04,film and video,11.23
USA,15/4/10,publishing,0
USA,17/4/07,crafts,36.83
USA,17/1/11,crafts,22.44
USA,14/8/13,art,0
USA,13/5/01,art,134.3
USA,14/7/09,music,0
USA,14/8/09,art,8
USA,11/2/21,film and video,104.15
USA,17/6/22,design,0.22
USA,14/4/14,music,137.75
USA,15/1/16,publishing,0.29
USA,17/6/06,technology,121.92
USA,13/2/25,publishing,0
USA,14/10/28,technology,14.46
USA,14/12/07,technology,168.8
USA,16/2/20,art,2.33
USA,17/2/06,art,0
USA,15/2/10,technology,32.52
USA,16/4/06,art,2.5
USA,15/2/16,music,0.17
USA,16/2/26,technology,1.48
USA,14/10/23,publishing,0.12
USA,17/8/29,film and video,0.71
USA,17/3/28,publishing,0.9
USA,10/10/23,publishing,0
USA,16/9/21,design,4.47
USA,9/9/03,art,36
USA,16/4/10,technology,29.02
USA,14/8/04,publishing,5.67
USA,16/4/08,art,111
USA,14/8/18,technology,0.07
USA,16/4/29,technology,0
USA,15/7/18,design,152.04
USA,10/2/04,art,121
USA,9/9/23,publishing,0
USA,15/11/05,technology,15.52
USA,15/3/03,publishing,0
USA,14/1/23,publishing,10
USA,15/9/21,technology,0.08
USA,12/3/21,publishing,0
USA,14/8/26,music,0
USA,16/8/01,design,0.4
USA,16/4/01,technology,0.1
USA,16/8/13,technology,0
USA,12/6/28,film and video,22.2
USA,15/5/25,publishing,0
USA,11/12/12,publishing,0.79
USA,13/2/01,art,1.7
USA,16/10/24,fashion,11.98
USA,11/5/05,publishing,0.61
USA,12/6/25,music,3.5
USA,15/7/06,film and video,0
USA,14/10/25,technology,0
USA,12/3/15,music,113.44
USA,17/5/15,games,150.15
USA,16/3/19,art,0.06
USA,16/2/16,technology,0
USA,15/8/18,publishing,0
USA,15/4/07,technology,0
USA,14/7/25,publishing,13.2
USA,16/9/13,art,0.8
USA,16/10/30,dance,1.2
USA,13/8/22,music,112.5
USA,15/3/30,technology,0
USA,15/4/25,fashion,1.1
USA,15/5/18,food,0
USA,17/6/10,design,0
USA,13/7/01,art,0
USA,15/1/22,photography,0.1
USA,15/4/30,technology,0
USA,17/8/25,technology,0
USA,14/5/13,technology,57.93
USA,16/8/24,technology,7.02
USA,13/12/05,design,118.3
USA,16/7/25,design,122.1
USA,14/11/05,technology,6.02
USA,13/9/06,publishing,109.17
USA,14/3/31,publishing,106.3
USA,13/10/02,publishing,100
USA,17/7/10,design,0
USA,16/11/30,technology,35.84
USA,15/7/06,music,0
USA,12/3/14,publishing,10.73
USA,15/8/11,theater,0
USA,11/12/16,publishing,100.55
USA,11/10/05,publishing,3.08
USA,12/4/03,publishing,13.84
USA,14/7/16,photography,0.2
USA,17/5/07,comics,285.17
USA,15/3/11,technology,1.74
USA,12/6/03,publishing,0
USA,17/7/06,technology,1.03
USA,13/9/04,publishing,100.07
USA,14/7/25,art,12.5
USA,12/8/30,publishing,100
USA,14/1/31,technology,0.2
USA,16/9/12,crafts,228.6
USA,15/5/16,technology,1.73
USA,12/11/09,music,0
USA,17/4/03,fashion,2.18
USA,16/10/18,publishing,0
USA,17/4/02,comics,58.64
USA,16/1/31,technology,5.54
USA,16/2/23,publishing,0.01
USA,14/10/28,music,3.2
USA,12/9/06,publishing,44.32
USA,17/6/01,music,52.59
USA,17/4/30,film and video,1.19
USA,13/4/29,publishing,100.8
USA,14/5/07,art,1.65
USA,10/10/13,music,100.15
USA,12/2/13,art,0.17
USA,13/5/07,technology,0.26
USA,14/11/10,publishing,110.23
USA,10/8/22,publishing,100
USA,12/4/30,publishing,110
USA,15/11/16,publishing,0
USA,17/3/05,publishing,1.12
USA,14/5/30,publishing,102.07
USA,12/5/15,publishing,0
USA,14/7/28,publishing,0
USA,12/2/27,art,3.4
USA,17/3/14,games,0
USA,14/9/19,publishing,9.68
USA,10/6/14,publishing,0.73
USA,13/12/10,publishing,1.74
USA,14/11/19,music,0
USA,12/4/24,film and video,0
USA,17/5/10,journalism,90
USA,13/8/02,publishing,3.2
USA,14/7/30,publishing,22.5
USA,14/9/09,publishing,7.5
USA,16/11/29,fashion,51.14
USA,16/9/21,film and video,0.7
USA,16/8/11,fashion,110.86
USA,16/2/02,music,116.89
USA,15/8/13,publishing,12.5
USA,14/7/11,technology,0
USA,12/4/23,film and video,1
USA,11/10/05,music,13.5
USA,17/3/05,film and video,87.67
USA,11/11/02,publishing,0
USA,15/2/03,art,57.67
USA,15/10/20,food,0
USA,12/11/14,publishing,1.17
USA,15/5/23,film and video,0.07
USA,17/2/02,publishing,3.2
USA,16/12/09,publishing,103.29
USA,17/9/05,film and video,0
USA,16/10/14,fashion,0
USA,12/6/29,publishing,22.3
USA,12/2/08,music,0
USA,17/4/30,crafts,6.67
USA,11/11/08,music,0.67
USA,14/8/01,music,0
USA,16/11/15,dance,0
USA,13/11/10,publishing,18.98
USA,17/2/05,film and video,0.33
USA,15/11/13,music,23.2
USA,15/9/01,theater,2.1
USA,14/7/25,photography,1
USA,17/3/17,film and video,0
USA,14/6/11,publishing,0
USA,12/9/28,music,101.75
USA,12/7/04,art,709.25
USA,14/9/02,publishing,22.16
USA,15/9/05,publishing,4.58
USA,16/10/17,film and video,1.5
USA,16/12/24,publishing,36
USA,14/8/11,music,144.75
USA,15/8/04,publishing,13.64
USA,15/3/13,technology,0
USA,14/10/24,music,106.33
USA,13/7/19,technology,1241.33
USA,16/9/12,design,439.58
USA,14/7/11,technology,0.09
USA,14/7/11,technology,0.03
USA,12/9/04,music,0
USA,16/5/01,film and video,67.06
USA,15/6/21,photography,3.25
USA,12/6/19,music,61.67
USA,17/1/26,design,7400.2
USA,15/5/19,theater,0
USA,13/4/18,film and video,6.4
USA,16/9/22,games,0.1
USA,16/1/07,publishing,0.09
USA,17/4/08,photography,0.59
USA,16/12/22,food,0.5
USA,15/1/11,publishing,10.02
USA,14/8/05,technology,3.25
USA,16/2/07,music,0.53
USA,14/8/08,art,6
USA,15/6/07,design,180.6
USA,11/4/21,music,105.8
USA,13/9/24,publishing,4.25
USA,14/11/03,publishing,0
USA,11/8/30,publishing,3
USA,16/10/14,design,282.78
USA,17/8/28,games,62.97
USA,15/4/21,music,104.19
USA,11/11/18,publishing,8.4
USA,14/5/07,art,0
USA,17/8/11,photography,1.6
USA,14/3/13,publishing,0.11
USA,12/6/15,publishing,0
USA,14/10/26,film and video,0.33
USA,12/10/15,music,124.7
USA,14/11/11,publishing,101.62
USA,11/12/23,art,0.13
USA,14/4/16,publishing,21.36
USA,16/9/12,art,120
USA,15/4/02,technology,0
USA,13/10/30,art,153.33
USA,14/10/05,music,8.5
USA,14/6/04,music,106.11
USA,17/3/02,games,115.12
USA,16/11/13,food,0
USA,13/11/01,music,104.38
USA,14/7/11,fashion,6
USA,13/1/09,publishing,0
USA,17/8/30,publishing,0.02
USA,16/5/17,technology,9.33
USA,15/2/17,photography,0
USA,13/11/04,technology,147.29
USA,15/5/12,technology,88.11
USA,14/11/11,technology,103.95
USA,17/4/04,design,89.62
USA,11/8/24,art,105
USA,12/10/22,technology,102.85
USA,17/6/20,technology,28.99
USA,15/5/05,technology,133.02
USA,13/4/15,technology,7.13
USA,13/9/19,publishing,109.8
USA,14/6/24,technology,0.12
USA,10/9/08,publishing,2.83
USA,14/9/22,film and video,32.56
USA,13/10/23,publishing,167.3
USA,15/2/25,technology,1428.52
USA,13/6/25,publishing,104.15
USA,14/6/15,technology,2613.84
USA,16/8/23,technology,24.27
USA,17/1/28,music,178.8
USA,14/8/25,technology,302.87
USA,13/3/27,technology,834.47
USA,16/8/02,design,0.03
USA,13/6/12,design,217.4
USA,14/6/03,technology,49.27
USA,11/9/18,technology,425.88
USA,15/3/02,journalism,229
USA,13/1/07,technology,253.8
USA,16/3/08,publishing,0
USA,15/1/30,technology,0
USA,14/5/08,publishing,8.04
USA,14/10/29,technology,247.84
USA,16/6/08,design,123.97
USA,12/4/10,design,10266.85
USA,17/4/25,technology,1.58
USA,16/11/22,technology,83.56
USA,13/3/11,art,100
USA,16/6/17,design,101.53
USA,17/6/06,design,53.25
USA,16/1/11,technology,14.5
USA,14/8/03,publishing,120
USA,17/3/10,publishing,2.03
USA,15/10/28,technology,356.53
USA,14/5/20,design,416.06
USA,17/1/01,games,32
USA,16/5/16,technology,82.82
USA,14/11/18,technology,120.72
USA,13/5/19,technology,42.89
USA,12/7/16,technology,103.37
USA,15/2/03,technology,12.84
USA,17/3/16,technology,10.44
USA,15/3/06,technology,0.02
USA,16/2/29,publishing,1.9
USA,15/2/24,technology,5.79
USA,14/7/21,publishing,1.88
USA,14/4/02,technology,156.74
USA,15/6/30,design,100.21
USA,15/12/19,technology,0.09
USA,11/11/13,publishing,0.84
USA,13/6/24,technology,228.56
USA,15/5/05,technology,2524.17
USA,12/1/30,publishing,46.3
USA,12/4/25,publishing,14.24
USA,15/2/24,design,4067.8
USA,12/10/15,publishing,208.33
USA,14/4/10,publishing,110
USA,16/5/24,publishing,0
USA,11/5/14,film and video,102.57
USA,11/12/01,technology,0.03
USA,16/12/16,games,2.2
USA,14/10/15,technology,22.89
USA,17/3/16,food,0.28
USA,15/3/26,technology,304.32
USA,14/1/06,design,630.86
USA,13/12/18,technology,98.47
USA,13/1/11,music,289.45
USA,12/9/11,design,467.17
USA,14/12/30,technology,626.98
USA,16/3/21,food,0
USA,11/9/23,technology,11.34
USA,15/10/20,technology,202.27
USA,11/4/14,art,189.5
USA,12/4/05,design,447.59
USA,13/11/19,design,100.28
USA,17/1/18,publishing,0
USA,16/4/04,technology,6.84
USA,14/6/09,technology,1.16
USA,13/12/26,technology,110.98
USA,16/3/21,technology,1.71
USA,16/11/22,technology,1064.11
USA,12/5/17,design,343.86
USA,15/3/26,theater,842
USA,14/10/27,publishing,126.21
USA,14/9/29,technology,119.12
USA,14/6/19,publishing,62.14
USA,15/8/04,publishing,0.04
USA,15/10/05,technology,7.94
USA,15/9/10,technology,111.99
USA,12/12/11,publishing,115.15
USA,11/5/10,film and video,116.21
USA,16/11/01,publishing,111.52
USA,17/6/19,technology,1683.61
USA,14/10/10,technology,3.06
USA,15/8/21,technology,3.42
USA,13/12/20,technology,30.14
USA,15/2/23,technology,0.1
USA,15/5/15,food,6.78
USA,16/9/13,publishing,11.4
USA,15/4/02,technology,0
USA,14/7/09,technology,0.35
USA,15/10/12,technology,8.05
USA,15/6/05,technology,16.53
USA,15/11/23,technology,0
USA,17/5/23,publishing,171.86
USA,13/4/09,music,144.56
USA,14/6/04,technology,223.34
USA,17/6/26,design,480.79
USA,17/9/13,technology,246.31
USA,16/12/18,publishing,52.19
USA,14/6/15,technology,684.09
USA,15/3/17,technology,116.76
USA,17/6/21,technology,1
USA,12/3/16,technology,1573.48
USA,14/9/22,publishing,31.31
USA,16/8/01,design,48.37
USA,16/3/08,technology,0
USA,10/11/20,technology,100.43
USA,14/7/01,publishing,34.14
USA,14/8/07,publishing,0
USA,15/3/24,technology,152.6
USA,15/7/22,design,134.27
USA,14/11/24,games,33.33
USA,15/9/12,publishing,113.24
USA,14/10/06,film and video,0
USA,12/2/16,publishing,218.07
USA,14/10/18,music,114.08
USA,15/8/13,music,0
USA,14/7/07,publishing,2.5
USA,13/6/03,publishing,1.56
USA,15/6/17,photography,0
USA,17/3/01,food,0
USA,16/9/07,fashion,7.75
USA,17/1/03,fashion,1
USA,13/11/12,technology,1.74
USA,15/10/15,art,0
USA,14/10/10,theater,0
USA,15/1/31,film and video,0.02
USA,15/6/08,music,147
USA,16/4/06,photography,233.43
USA,13/6/01,art,6.02
USA,17/7/09,publishing,0
USA,13/1/04,music,0
USA,15/2/11,journalism,0
USA,14/7/18,photography,0
USA,15/3/24,art,100
USA,14/7/18,art,0
USA,15/4/15,food,3.22
USA,15/12/16,music,160.53
USA,15/2/23,film and video,0
USA,15/2/26,music,101.22
USA,11/3/09,music,0
USA,17/6/24,food,9.18
USA,14/1/30,technology,23.74
USA,15/4/05,games,0.01
USA,14/5/20,photography,100
USA,13/2/20,music,101.16
USA,11/5/29,publishing,12.29
USA,15/3/19,publishing,0
USA,17/6/23,art,0.02
USA,15/2/14,music,100.27
USA,16/1/16,publishing,121.23
USA,13/5/28,music,119.03
USA,16/5/19,technology,1.83
USA,16/10/04,food,0.71
USA,15/4/01,technology,0
USA,14/8/20,food,45.7
USA,17/9/15,technology,0
USA,14/8/27,publishing,0
USA,15/8/07,technology,3.35
USA,16/6/22,film and video,113.78
USA,17/2/01,publishing,148.81
USA,12/10/23,design,4.22
USA,14/9/20,technology,0.04
USA,16/8/26,crafts,2.04
USA,12/2/23,music,0.38
USA,17/6/07,design,0.72
USA,17/1/13,games,0.75
USA,17/7/26,dance,100.6
USA,14/12/01,art,0.02
USA,13/10/02,publishing,0.27
USA,16/11/09,games,103.74
USA,13/3/19,music,16.16
USA,16/5/24,technology,0.56
USA,13/6/05,music,100
USA,12/1/04,publishing,105
USA,14/6/09,technology,0.32
USA,15/7/31,fashion,332.12
USA,15/9/09,art,0
USA,16/4/30,technology,0
USA,13/5/18,art,5.64
USA,14/8/19,publishing,0
USA,15/1/24,publishing,0.02
USA,15/10/05,art,114.31
USA,14/5/02,technology,25.86
USA,17/8/01,technology,0.86
USA,15/1/10,technology,0.06
USA,14/9/12,music,108.28
USA,15/4/02,photography,102.01
USA,15/10/16,food,131.33
USA,10/12/27,publishing,0.09
USA,14/4/28,publishing,125.77
USA,17/8/21,games,208.4
USA,15/5/01,music,47.06
USA,16/9/23,art,0.05
USA,11/2/15,music,0.21
USA,12/3/20,music,0.24
USA,11/7/11,publishing,0
USA,12/5/28,music,0.67
USA,13/4/22,art,17.88
USA,16/10/19,film and video,101.28
USA,16/2/22,technology,154.32
USA,14/8/20,music,8.87
USA,15/8/03,technology,55.77
USA,12/12/06,publishing,19.82
USA,16/6/21,technology,284.28
USA,15/1/16,music,15.62
USA,16/2/15,music,0
USA,10/10/14,art,5.56
USA,17/4/29,fashion,0
USA,17/6/07,fashion,0
USA,16/8/17,technology,0
USA,16/5/02,music,0
USA,15/4/04,publishing,0.71
USA,16/7/08,publishing,11.09
USA,14/1/28,technology,354.62
USA,15/6/25,music,1.7
USA,16/8/10,photography,101.29
USA,15/12/22,art,12.4
USA,15/7/14,film and video,0.89
